price,room_number,square_footage,floor,elevator,balcony,registered,distance
187106.0,3.5,76.0,5,1,1,0,0.717
227433.0,3.5,93.0,6,1,1,0,0.717
175000.0,3.0,110.0,3,0,1,1,4.812
150000.0,3.0,82.0,2,0,1,0,3.914
130000.0,3.0,107.0,2,0,1,1,3.619
201564.0,4.0,92.0,3,1,1,1,1.784
199000.0,3.0,84.0,2,0,0,1,1.455
225000.0,1.5,51.0,22,1,0,0,2.674
128260.0,2.5,53.0,5,1,1,0,2.535
85000.0,2.5,85.0,4,0,1,1,3.785
128260.0,2.5,53.0,2,1,1,1,2.535
82000.0,2.5,70.0,0,0,1,1,3.116
279999.0,4.5,117.0,1,1,1,0,1.615
280000.0,5.5,124.0,3,1,1,1,0.915
120000.0,2.5,57.0,0,0,1,1,3.116
280000.0,3.0,86.0,2,0,1,1,1.947
250000.0,2.0,70.0,5,0,0,1,1.4
246180.0,3.5,109.0,5,0,0,0,1.2
279900.0,3.5,100.0,1,0,1,1,1.21
136400.0,4.5,88.0,3,0,1,1,1.763
235000.0,4.0,106.0,6,1,1,1,1.296
240000.0,4.0,142.0,2,0,0,1,0.048
135000.0,2.0,50.0,0,0,1,0,0.785
135000.0,2.0,55.0,1,1,1,1,1.23
135000.0,3.5,100.0,12,1,1,1,1.844
135000.0,2.0,62.0,3,1,1,1,1.863
135000.0,2.5,74.0,4,1,1,1,1.685
121500.0,2.0,45.0,10,1,1,0,1.853
247000.0,2.0,63.0,2,1,1,1,1.4
247000.0,2.0,63.0,2,1,0,1,1.4
121500.0,2.0,45.0,10,1,1,1,1.853
110000.0,2.0,56.0,6,1,1,0,0.562
136000.0,5.5,110.0,8,1,1,1,1.33
2200.0,2.0,50.0,3,0,0,0,7.921
2200.0,2.0,65.0,2,0,0,0,7.921
250000.0,2.0,65.0,5,0,1,1,1.4
135000.0,3.5,79.0,12,1,1,1,1.844
247000.0,2.0,63.0,2,1,1,1,1.4
355000.0,3.5,106.0,3,1,1,1,0.203
2200.0,2.0,66.0,3,1,1,0,5.203
2200.0,1.5,40.0,2,0,0,0,7.921
350000.0,4.0,103.0,10,1,1,1,0.917
2200.0,1.5,40.0,2,1,1,0,5.203
137000.0,3.0,78.0,3,1,1,1,0.562
415000.0,3.5,106.0,9,1,1,0,16.64
138000.0,1.0,63.0,-1,0,0,1,0.969
2200.0,1.5,49.0,2,0,0,0,7.921
135000.0,3.0,74.0,0,1,1,1,42.613
99000.0,2.0,55.0,4,0,0,1,1.123
111000.0,3.5,84.0,1,0,1,0,0.836
149900.0,3.0,67.0,2,1,1,1,0.395
94000.0,1.0,50.0,1,1,1,1,2.124
117990.0,3.0,65.0,3,0,1,1,0.658
197000.0,3.0,101.0,7,1,1,1,0.562
137000.0,3.0,78.0,3,1,1,1,0.562
69000.0,1.0,30.0,5,0,0,0,1.293
153000.0,3.0,77.0,3,0,1,1,0.335
89900.0,1.0,43.0,16,1,1,1,1.787
94000.0,1.0,50.0,1,1,1,1,2.124
208000.0,3.0,83.0,0,0,1,1,1.817
143500.0,3.5,82.0,1,0,1,1,1.117
349000.0,4.0,177.0,0,0,0,1,1.202
150000.0,4.0,82.0,2,0,1,1,1.939
329400.0,4.0,125.0,2,1,1,1,2.024
255000.0,4.0,110.0,2,0,0,1,0.754
650000.0,4.0,139.0,6,1,1,1,1.725
400000.0,4.0,135.0,0,0,1,1,1.787
229000.0,4.0,105.0,6,1,1,1,1.524
119000.0,4.0,93.0,2,1,1,1,4.186
169000.0,3.5,75.0,2,0,1,1,0.562
169000.0,3.5,75.0,2,0,1,1,0.562
159000.0,3.5,111.0,8,1,0,1,0.562
104911.0,4.0,127.0,1,0,1,1,4.193
100000.0,4.0,80.0,0,0,1,1,3.838
115000.0,4.0,100.0,1,0,1,1,5.32
199000.0,4.5,97.0,2,1,1,1,2.248
210000.0,3.0,77.0,2,1,0,1,1.528
489250.0,3.0,97.0,2,1,1,1,1.858
185000.0,4.0,87.0,5,0,1,0,1.725
735000.0,4.0,176.0,4,1,1,1,1.725
872000.0,4.0,231.0,4,1,1,1,1.725
450000.0,5.0,180.0,1,0,1,1,1.856
199000.0,3.5,97.0,2,1,1,1,2.248
159000.0,3.5,104.0,16,1,1,0,0.562
465000.0,4.0,150.0,1,1,1,1,1.048
810000.0,4.0,180.0,2,1,1,1,0.778
810000.0,4.0,180.0,4,1,1,1,0.778
297000.0,4.0,99.0,6,0,1,1,1.044
279900.0,4.0,91.0,5,0,0,1,0.617
459000.0,4.0,108.0,14,0,1,1,2.336
400000.0,4.0,125.0,2,1,1,1,2.545
432000.0,4.0,135.0,0,1,1,1,2.545
199500.0,4.0,100.0,3,0,0,0,2.37
285000.0,4.0,83.0,2,1,1,1,0.724
409000.0,4.0,135.0,5,1,1,1,3.025
125000.0,4.0,129.0,5,1,0,1,1.209
415000.0,4.0,106.0,9,1,0,1,0.203
212000.0,4.0,85.0,3,1,1,1,1.755
407000.0,4.0,130.0,5,1,1,1,3.025
270000.0,4.0,138.0,7,1,1,1,1.67
199500.0,4.0,100.0,3,1,1,1,2.37
76500.0,2.0,45.0,2,1,1,1,9.365
415000.0,4.0,106.0,9,1,1,1,0.203
235000.0,4.0,110.0,1,0,1,1,0.754
339000.0,4.0,160.0,2,0,1,1,2.48
62400.0,2.0,48.0,2,0,1,0,1.867
64900.0,2.0,50.0,2,0,1,1,5.202
62400.0,2.0,48.0,3,0,1,0,1.867
339000.0,4.0,160.0,2,0,1,1,2.48
76400.0,2.0,44.0,1,1,1,1,4.762
60270.0,1.5,42.0,1,1,1,1,9.365
44200.0,2.0,34.0,0,0,0,0,1.867
82050.0,2.0,48.0,3,1,1,1,4.762
48100.0,2.0,37.0,2,0,0,0,1.867
48100.0,2.0,37.0,0,0,0,0,1.867
61500.0,1.5,41.0,0,0,1,0,9.365
61500.0,1.5,41.0,1,0,1,0,9.365
58500.0,1.5,39.0,2,0,1,0,9.365
61500.0,1.5,41.0,0,0,1,0,9.365
61500.0,1.5,41.0,1,0,1,0,9.365
77000.0,1.5,45.0,0,1,1,1,4.762
76500.0,1.5,45.0,1,1,1,1,4.762
78200.0,1.5,46.0,2,1,1,1,4.762
63300.0,1.5,37.0,2,1,1,1,4.762
70300.0,1.5,41.0,4,1,1,1,4.762
75600.0,1.5,44.0,4,1,1,1,4.762
68800.0,1.5,40.0,3,1,1,1,4.762
38500.0,1.5,35.0,-1,1,0,1,4.762
55500.0,1.5,37.0,2,0,1,1,4.764
77000.0,1.5,45.0,4,1,1,1,4.762
55500.0,1.5,37.0,2,0,1,0,9.365
47300.0,1.5,43.0,-1,1,0,1,4.762
53500.0,1.5,33.0,2,1,0,1,4.762
55500.0,1.5,37.0,3,0,1,0,9.365
51000.0,1.5,34.0,0,0,1,0,9.365
58500.0,1.5,39.0,1,0,1,0,9.365
58500.0,1.5,39.0,3,0,1,0,9.365
63500.0,1.5,37.0,2,1,1,1,4.762
52700.0,1.5,31.0,0,1,0,1,4.762
55500.0,1.5,37.0,1,0,1,0,9.365
55500.0,1.5,37.0,0,0,1,0,9.365
44200.0,1.5,34.0,0,0,1,0,9.365
52700.0,1.5,31.0,1,1,0,1,4.762
63800.0,1.5,38.0,4,1,1,1,4.762
61500.0,1.5,41.0,3,0,1,0,9.365
61500.0,1.5,41.0,3,0,1,0,9.365
64000.0,1.5,40.0,2,1,1,1,9.365
67200.0,1.5,42.0,2,1,1,1,9.365
61500.0,1.5,41.0,2,0,1,0,9.365
51000.0,1.5,30.0,1,1,1,1,4.762
61500.0,1.5,41.0,2,0,1,0,9.365
67200.0,1.5,42.0,2,1,1,1,9.365
54500.0,1.5,32.0,2,0,1,0,4.696
82000.0,1.5,59.0,1,0,1,1,9.365
56000.0,1.5,40.0,0,0,0,1,9.365
42800.0,1.0,30.0,0,1,1,1,9.365
79300.0,1.5,57.0,3,0,1,1,9.365
48100.0,2.0,37.0,3,0,0,0,1.867
58500.0,2.0,45.0,1,0,1,0,1.867
53300.0,2.0,41.0,0,0,0,0,1.867
53300.0,2.0,41.0,0,0,0,0,1.867
58500.0,2.0,45.0,2,0,1,0,1.867
58500.0,2.0,45.0,0,0,0,0,1.867
59800.0,2.0,46.0,2,0,1,0,1.867
40600.0,0.5,28.0,0,0,0,1,9.365
58500.0,2.0,45.0,3,0,1,0,1.867
61100.0,2.0,47.0,3,0,1,0,1.867
59800.0,2.0,46.0,1,0,1,0,1.867
61100.0,2.0,47.0,2,0,1,0,1.867
59800.0,2.0,46.0,3,0,1,0,1.867
62400.0,2.0,48.0,1,0,1,0,1.867
103500.0,2.0,48.0,3,1,1,0,11.269
75000.0,2.0,50.0,0,0,1,0,9.365
80000.0,2.0,49.0,2,0,1,1,7.975
60700.0,2.0,38.0,0,0,1,1,9.106
66100.0,2.0,46.0,1,1,1,1,9.365
45000.0,2.0,56.0,0,0,1,0,9.365
85550.0,2.0,59.0,1,0,1,1,9.365
69000.0,2.0,47.0,0,0,0,1,4.696
67560.0,2.0,47.0,1,1,1,1,9.365
53650.0,1.5,37.0,2,1,1,1,9.365
94000.0,2.5,55.0,1,1,1,1,4.762
91450.0,2.5,59.0,2,0,1,1,9.365
259000.0,4.0,109.0,2,0,1,1,27.608
285000.0,4.0,83.0,2,1,1,1,59.605
99300.0,2.5,71.0,0,0,1,1,9.365
83300.0,2.5,49.0,4,1,1,1,4.762
239400.0,4.0,126.0,3,0,1,1,2.78
79900.0,2.5,47.0,2,1,1,1,4.762
75700.0,2.5,45.0,4,1,1,1,4.762
75000.0,2.5,50.0,1,0,1,0,9.365
88400.0,2.5,52.0,0,1,1,1,4.762
75000.0,2.5,50.0,3,0,1,0,9.365
73100.0,2.5,43.0,1,1,1,1,4.762
61500.0,2.5,41.0,0,0,0,0,9.365
75000.0,2.5,50.0,2,0,1,0,9.365
78200.0,2.5,47.0,3,1,1,1,4.762
79900.0,2.5,47.0,0,1,1,1,4.762
76500.0,2.5,51.0,2,0,1,0,9.365
360000.0,4.0,115.0,5,0,1,1,19.376
290000.0,4.0,116.0,0,0,1,1,19.669
79700.0,2.5,47.0,1,1,1,1,4.762
88500.0,2.5,52.0,4,1,1,1,4.762
76500.0,2.5,51.0,1,0,1,0,9.365
349900.0,4.0,102.0,2,0,1,1,19.375
360000.0,4.0,105.0,5,1,1,1,19.376
76500.0,2.5,51.0,3,0,1,0,9.365
67000.0,2.5,45.0,0,0,1,1,9.365
285000.0,4.0,83.0,2,1,1,1,18.885
82900.0,2.5,52.0,2,0,1,1,9.365
725000.0,4.5,150.0,3,1,1,1,59.605
220000.0,2.0,53.0,1,1,1,1,59.605
79500.0,2.5,53.0,3,0,1,1,9.365
220000.0,2.0,53.0,1,1,0,1,59.605
220000.0,2.0,53.0,1,1,0,1,59.605
220000.0,2.0,53.0,1,1,0,1,59.605
220000.0,2.0,53.0,1,1,1,1,19.461
120000.0,1.0,30.0,1,0,0,1,19.74
190000.0,2.0,77.0,3,1,0,1,19.847
650000.0,5.0,167.0,2,0,1,1,18.575
180000.0,2.0,65.0,7,1,1,1,19.743
429900.0,6.0,235.0,5,1,1,1,61.264
84100.0,2.5,60.0,0,0,1,1,9.365
220000.0,2.0,53.0,1,1,1,1,59.605
91500.0,2.5,61.0,3,0,1,1,9.365
139000.0,2.0,49.0,0,0,0,1,19.778
220000.0,2.0,54.0,1,0,0,1,59.605
285000.0,3.0,83.0,2,1,1,1,0.0
145000.0,1.0,38.0,1,1,1,0,19.305
155000.0,2.0,50.0,0,0,0,1,19.778
480000.0,4.5,135.0,1,1,1,1,59.605
114900.0,1.0,35.0,3,0,0,1,19.465
750000.0,4.0,200.0,0,1,0,1,2.107
198900.0,4.0,110.0,6,1,0,1,1.507
415000.0,4.0,106.0,9,0,1,1,0.203
355000.0,4.0,116.0,5,1,1,1,0.675
469999.0,4.0,169.0,4,1,0,1,1.739
750000.0,3.5,200.0,9,1,1,0,1.23
225088.0,3.5,91.0,3,1,1,0,0.91
224400.0,3.5,102.0,3,1,1,1,0.727
185000.0,3.5,85.0,1,0,1,1,1.372
200000.0,3.5,88.0,0,0,0,1,1.372
184900.0,3.5,81.0,4,1,1,1,1.23
149000.0,3.5,78.0,5,1,0,1,1.23
400000.0,4.0,125.0,3,0,0,0,1.787
169900.0,2.0,48.0,3,1,1,1,19.743
189000.0,2.0,77.0,3,0,0,1,19.847
199000.0,4.0,105.0,4,0,0,1,1.202
130000.0,4.0,107.0,2,0,1,1,3.619
127500.0,4.0,81.0,1,0,1,1,3.596
283000.0,4.0,68.0,3,1,1,1,0.91
229000.0,4.0,88.0,5,1,1,1,0.8
230000.0,4.5,95.0,11,1,1,1,0.778
197776.0,4.0,123.0,4,0,1,1,0.0
194000.0,4.0,100.0,1,0,1,0,1.785
194000.0,4.0,100.0,1,0,1,0,1.785
186000.0,4.0,120.0,3,0,0,1,0.18
232500.0,4.0,150.0,3,0,0,1,0.18
186000.0,4.0,120.0,3,0,0,1,0.18
194000.0,4.0,100.0,1,0,1,0,1.785
252000.0,4.0,122.0,2,0,0,1,0.776
502888.0,4.0,144.0,17,1,0,1,3.1
259900.0,4.0,90.0,1,1,1,0,1.881
440000.0,4.0,186.0,7,1,1,0,2.544
97500.0,4.0,75.0,0,0,1,1,10.139
508000.0,4.0,127.0,3,1,1,1,2.674
415000.0,4.0,110.0,9,1,1,1,0.203
190000.0,4.0,110.0,3,1,1,1,17.44
140000.0,4.0,134.0,3,0,0,1,5.898
210000.0,4.0,120.0,18,1,1,1,0.955
232500.0,4.0,150.0,3,0,0,1,0.18
210000.0,4.0,122.0,5,1,1,0,12.265
225000.0,4.0,108.0,2,0,1,1,0.265
82000.0,4.0,71.0,5,0,1,1,12.178
110000.0,4.0,94.0,0,0,1,1,10.139
235000.0,4.0,103.0,2,1,1,1,1.32
329000.0,4.0,128.0,4,0,1,1,0.67
250700.0,4.0,109.0,6,1,1,1,1.584
299900.0,4.0,115.0,1,0,1,1,2.628
328000.0,4.0,157.0,1,1,1,1,4.363
284000.0,4.0,117.0,1,0,0,0,3.301
205000.0,4.0,89.0,2,0,0,1,3.423
1950.0,4.0,112.0,1,0,1,1,0.845
280000.0,4.5,117.0,1,1,1,0,1.615
260000.0,4.0,109.0,0,0,1,1,2.1
372000.0,4.0,120.0,5,1,0,1,0.0
182000.0,4.0,93.0,3,0,0,0,0.658
218000.0,4.0,112.0,1,0,0,1,0.845
250000.0,4.0,113.0,2,0,0,1,0.311
155000.0,4.0,83.0,5,1,0,0,1.775
129000.0,4.0,104.0,3,0,1,1,1.197
194900.0,4.0,122.0,5,1,1,1,1.584
218000.0,4.0,112.0,1,0,1,1,0.845
181000.0,4.0,101.0,1,0,1,1,3.279
369000.0,4.0,149.0,2,1,1,1,1.889
119900.0,4.0,85.0,5,0,1,1,14.163
177000.0,4.0,103.0,2,0,1,1,9.22
172200.0,4.0,84.0,8,1,1,0,1.205
369000.0,4.0,149.0,2,1,1,1,1.889
225000.0,4.0,90.0,0,1,0,1,1.293
650000.0,4.0,175.0,1,0,0,1,3.06
295000.0,4.0,117.0,2,0,1,1,3.301
85000.0,4.0,98.0,8,1,1,1,10.466
119990.0,4.0,95.0,4,1,1,0,1.584
119990.0,4.0,95.0,4,1,1,0,1.584
119900.0,4.0,85.0,5,0,1,1,14.163
119990.0,4.0,95.0,4,1,1,0,1.584
210000.0,4.0,117.0,7,1,1,1,1.584
119900.0,4.0,85.0,5,0,0,1,14.163
195000.0,4.0,94.0,6,1,1,1,1.937
133500.0,4.0,85.0,5,1,0,1,1.685
110200.0,4.0,94.0,0,0,1,1,1.976
88000.0,4.0,70.0,4,0,1,1,4.27
258060.0,4.0,102.0,5,1,1,1,1.994
95000.0,3.5,90.0,6,1,1,1,0.921
240000.0,4.0,106.0,0,1,1,1,2.078
276815.0,4.0,100.0,0,1,1,0,1.151
359888.0,4.0,119.0,13,0,1,0,3.1
253852.0,4.0,92.0,1,0,1,0,1.293
156450.0,4.0,92.0,0,0,1,0,0.0
200000.0,4.0,104.0,4,1,1,1,9.467
349900.0,4.0,112.0,2,1,0,1,15.147
550000.0,4.0,123.0,28,1,0,1,1.4
428000.0,4.0,151.0,0,0,1,1,2.545
105000.0,3.5,142.0,2,0,1,1,11.7
99000.0,3.5,74.0,0,1,1,1,0.64
255000.0,4.0,101.0,1,0,1,1,0.754
145000.0,4.0,97.0,4,0,0,1,0.0
95000.0,3.5,104.0,8,1,1,0,0.64
96900.0,3.5,73.0,0,1,0,1,0.64
270000.0,4.0,100.0,2,0,1,1,0.46
105000.0,3.5,142.0,2,0,1,1,10.466
95000.0,3.5,76.0,6,1,1,1,0.921
239000.0,4.0,106.0,3,1,1,1,1.784
380000.0,4.0,118.0,5,1,1,1,0.203
212500.0,4.0,85.0,3,1,1,1,1.755
955888.0,4.0,203.0,16,0,1,0,2.514
255000.0,4.0,110.0,1,0,1,1,0.754
300000.0,4.0,140.0,3,0,1,1,9.467
85000.0,4.0,190.0,1,0,1,1,0.0
119990.0,4.0,95.0,4,1,1,0,1.584
286000.0,4.0,99.0,4,1,1,1,0.931
310000.0,4.0,118.0,3,1,1,1,0.615
428000.0,4.0,150.0,0,0,1,1,3.577
88000.0,3.5,70.0,4,0,1,1,3.633
128000.0,4.0,68.0,5,1,0,1,1.669
415000.0,4.0,106.0,9,1,1,0,0.203
195000.0,4.0,110.0,4,1,1,1,2.505
128000.0,4.0,75.0,4,0,0,1,8.942
245000.0,4.0,91.0,4,1,1,1,0.562
400000.0,4.0,125.0,1,1,1,1,1.787
265000.0,4.0,144.0,1,0,1,0,3.577
153900.0,4.0,114.0,4,0,1,1,2.405
164000.0,4.0,80.0,5,1,1,1,0.562
510000.0,4.0,169.0,4,1,1,1,0.322
199500.0,4.0,93.0,3,1,1,1,2.37
339000.0,4.0,160.0,2,0,1,1,2.48
642000.0,4.0,163.0,2,0,1,0,2.625
315000.0,4.0,140.0,3,0,1,1,9.467
295000.0,4.0,117.0,2,0,1,1,3.301
225000.0,4.0,90.0,0,1,1,1,1.293
349900.0,4.0,107.0,2,0,1,1,0.83
237775.0,4.0,95.0,1,1,1,1,1.293
720000.0,4.0,140.0,4,1,1,1,0.274
35000.0,4.0,96.0,0,0,0,1,12.681
269900.0,4.0,102.0,1,1,0,1,2.472
690000.0,3.5,153.0,1,1,1,0,1.005
83000.0,4.0,75.0,4,0,1,0,2.706
255750.0,4.0,93.0,1,1,0,0,3.168
350000.0,5.0,165.0,0,0,0,1,2.29
365000.0,4.0,135.0,2,0,1,1,3.577
76000.0,2.0,54.0,1,0,0,0,3.619
117000.0,2.0,75.0,0,0,1,1,14.171
117000.0,2.0,57.0,0,0,0,0,4.812
92000.0,2.0,50.0,1,0,1,1,4.579
117000.0,2.0,58.0,0,0,1,1,4.812
93000.0,2.0,78.0,0,0,1,1,4.313
90000.0,1.5,58.0,6,1,1,1,5.172
120000.0,1.5,44.0,0,0,1,1,0.934
118000.0,1.5,42.0,0,0,1,1,0.934
78720.0,1.5,32.0,3,1,0,0,0.717
118000.0,1.5,44.0,0,0,0,1,0.934
60000.0,1.5,40.0,0,0,0,1,53.661
118000.0,1.5,44.0,1,0,1,1,0.934
118000.0,1.5,44.0,1,0,1,1,0.934
120000.0,1.5,48.0,3,1,1,1,0.998
147000.0,1.5,46.0,1,1,1,1,0.998
165000.0,3.5,95.0,3,0,1,1,4.959
165000.0,3.5,118.0,3,0,1,1,4.959
135000.0,3.5,96.0,3,0,1,1,5.323
135000.0,3.5,96.0,3,0,1,1,5.323
145000.0,3.5,95.0,3,0,0,1,5.704
135000.0,3.5,96.0,3,0,1,1,5.323
1800.0,1.5,44.0,3,0,0,1,2.572
139000.0,2.5,79.0,6,1,1,1,1.937
119800.0,2.5,63.0,2,0,1,1,8.884
120000.0,2.0,52.0,3,0,1,1,2.728
120000.0,2.5,62.0,0,1,0,1,2.21
120000.0,3.0,103.0,7,1,1,0,1.291
121500.0,2.0,64.0,3,0,0,0,2.917
121392.0,1.5,44.0,0,1,0,1,1.881
138000.0,2.5,63.0,0,1,0,1,1.937
120000.0,2.5,58.0,10,1,1,1,1.179
120000.0,3.0,74.0,13,1,1,1,3.378
199000.0,3.0,84.0,2,1,1,1,1.612
179800.0,3.0,123.0,0,1,1,1,1.291
98000.0,2.0,58.0,0,0,1,1,5.704
160000.0,2.5,88.0,10,1,1,1,15.832
79000.0,1.0,45.0,6,1,1,1,5.364
139000.0,2.5,72.0,1,1,1,1,15.832
120000.0,2.5,58.0,10,1,1,1,1.179
139000.0,2.5,72.0,1,1,1,1,1.179
137000.0,2.5,91.0,5,1,1,1,1.179
148000.0,2.5,72.0,1,0,1,1,2.494
115000.0,2.5,56.0,4,1,1,1,1.179
105300.0,1.5,39.0,0,1,1,0,1.881
62000.0,1.5,33.0,0,0,0,1,1.669
107000.0,1.5,47.0,7,1,1,1,1.524
107000.0,1.5,40.0,0,0,0,1,1.584
75000.0,1.0,40.0,2,0,1,1,4.357
129000.0,1.5,46.0,1,1,1,1,0.998
130000.0,4.0,95.0,3,0,1,1,5.299
130000.0,4.0,87.0,3,0,1,1,5.299
135000.0,4.0,96.0,3,0,1,1,5.323
149000.0,2.5,72.0,1,0,1,1,2.494
115000.0,2.5,56.0,4,1,1,1,1.179
84000.0,2.0,58.0,6,1,1,1,5.069
165000.0,4.5,119.0,3,0,1,1,4.959
103000.0,2.5,58.0,3,1,1,1,4.892
139888.0,3.0,89.0,5,1,1,1,1.209
130000.0,3.0,90.0,0,0,0,1,1.612
135000.0,3.0,77.0,4,1,1,1,1.612
75000.0,1.0,40.0,2,0,1,1,4.357
149000.0,4.5,100.0,1,0,1,1,4.161
116000.0,2.5,72.0,15,1,1,1,2.679
156000.0,4.0,102.0,2,1,1,1,0.78
93000.0,2.0,53.0,8,0,1,1,1.637
108000.0,2.0,43.0,1,1,0,1,15.47
125000.0,2.0,63.0,5,0,1,1,1.889
55000.0,2.0,29.0,-1,0,0,1,2.724
113900.0,2.0,56.0,7,1,1,1,1.889
125000.0,2.0,66.0,0,0,0,1,2.368
128000.0,2.0,49.0,4,1,1,1,2.724
139000.0,2.0,57.0,1,1,0,1,1.637
139000.0,2.0,57.0,1,1,1,1,1.637
139000.0,2.0,57.0,1,1,0,1,15.47
119000.0,2.0,55.0,1,1,1,1,2.368
139000.0,2.0,58.0,1,1,0,1,1.637
139000.0,2.0,57.0,1,1,1,1,1.637
139000.0,2.0,57.0,1,1,1,1,1.637
2420.0,3.0,87.0,3,1,1,0,0.562
139000.0,2.0,57.0,1,1,0,1,1.637
139000.0,3.5,78.0,4,1,1,0,2.969
150000.0,3.5,93.0,6,1,1,1,2.969
139000.0,3.5,80.0,4,1,1,0,2.969
135000.0,3.5,76.0,7,0,0,1,2.969
115000.0,3.5,86.0,0,1,1,1,2.969
145000.0,3.5,76.0,3,1,1,1,2.969
150000.0,3.5,98.0,6,1,1,1,2.969
152000.0,3.5,84.0,1,1,1,1,2.969
130000.0,2.0,45.0,0,0,1,1,2.728
255000.0,2.0,58.0,1,1,1,1,2.674
104900.0,2.0,43.0,1,1,0,1,2.368
128000.0,2.0,42.0,4,1,1,1,8.942
109000.0,2.0,65.0,4,1,1,1,1.853
130000.0,2.0,41.0,0,0,0,1,0.67
189582.0,2.0,79.0,4,1,1,1,3.011
110000.0,2.0,57.0,3,0,1,1,3.423
230000.0,2.0,59.0,2,1,1,1,2.674
144000.0,2.0,43.0,6,1,0,0,1.947
148000.0,2.5,48.0,2,0,0,1,2.669
154000.0,2.0,66.0,3,1,1,1,0.931
125000.0,2.0,58.0,5,1,0,1,0.727
139000.0,2.0,56.0,2,1,1,0,1.666
114750.0,2.0,55.0,0,1,1,0,3.168
130000.0,2.0,54.0,9,0,0,1,0.547
167200.0,2.0,44.0,1,1,1,0,1.246
130000.0,2.0,46.0,0,0,0,0,0.675
85500.0,2.0,42.0,-1,0,0,1,0.203
90000.0,2.0,37.0,0,1,1,1,0.0
137000.0,2.0,52.0,1,0,1,1,0.547
95000.0,2.0,69.0,5,1,1,1,0.727
129000.0,2.0,60.0,2,0,1,1,0.23
139000.0,2.0,60.0,2,0,0,1,0.931
92000.0,2.0,43.0,5,1,1,0,0.727
205000.0,2.0,64.0,2,1,1,1,1.201
128000.0,2.0,41.0,1,1,1,1,1.044
85500.0,2.0,42.0,0,0,0,1,0.676
114962.0,2.0,48.0,2,1,1,0,1.994
130000.0,2.0,70.0,0,0,0,1,0.235
85500.0,2.0,42.0,-1,0,0,1,0.676
170000.0,2.0,66.0,2,1,1,1,0.635
144500.0,2.0,64.0,2,0,1,1,0.311
144500.0,2.0,64.0,2,0,0,0,0.311
126634.0,2.0,54.0,1,1,1,0,1.994
125000.0,2.0,46.0,5,1,0,1,0.671
184250.0,2.0,67.0,5,1,1,0,1.205
160000.0,2.0,83.0,0,1,0,1,1.244
204000.0,2.5,74.0,2,1,1,1,0.82
214000.0,2.0,66.0,2,0,1,1,9.614
130000.0,2.0,70.0,0,0,0,1,1.883
73000.0,2.0,55.0,4,0,0,1,9.496
170000.0,2.0,62.0,0,0,1,1,0.483
336000.0,2.0,111.0,5,1,1,1,1.317
184000.0,3.0,72.0,1,1,1,1,2.529
156800.0,1.5,49.0,2,0,0,1,3.004
88000.0,1.5,41.0,0,0,0,1,0.443
125000.0,1.5,46.0,4,1,0,1,1.23
91000.0,1.5,48.0,5,0,0,1,0.671
70000.0,1.5,38.0,0,0,1,1,1.184
54900.0,1.5,31.0,-1,0,0,1,0.563
159000.0,2.0,63.0,0,0,1,1,1.42
420000.0,3.0,107.0,4,0,1,0,0.8
162000.0,2.5,65.0,0,1,0,1,0.938
199000.0,3.0,78.0,1,0,1,1,3.097
210000.0,4.0,92.0,0,0,0,1,0.671
100000.0,2.5,41.0,0,0,1,1,0.746
59900.0,0.5,32.0,0,0,0,1,0.488
189000.0,2.5,62.0,12,1,1,1,0.746
122000.0,2.5,51.0,0,0,1,1,0.746
204000.0,2.5,74.0,2,1,1,1,0.82
170000.0,2.5,55.0,3,0,0,1,0.048
91500.0,2.0,50.0,1,0,1,1,10.192
204000.0,2.5,74.0,2,1,1,1,0.82
358000.0,4.5,118.0,2,1,1,1,0.8
170000.0,2.5,55.0,3,0,0,1,0.048
280000.0,3.0,86.0,2,0,1,1,1.152
76800.0,1.0,20.0,4,0,0,1,0.671
55000.0,0.5,31.0,-1,0,0,1,0.563
45000.0,0.5,14.0,-1,0,0,1,0.645
95000.0,2.0,60.0,3,1,1,1,9.496
48000.0,0.5,23.0,-1,0,0,1,0.399
270000.0,4.0,91.0,2,1,1,1,0.8
87000.0,0.5,52.0,0,0,0,1,0.274
2950.0,2.0,74.0,4,0,1,1,1.179
63000.0,2.0,50.0,1,0,1,1,8.212
50000.0,0.5,23.0,-1,0,0,1,0.399
135000.0,2.0,55.0,5,0,0,1,0.423
130000.0,2.0,45.0,0,0,1,0,2.728
28600.0,0.5,10.0,5,1,0,1,0.727
49900.0,2.0,46.0,2,0,1,0,3.67
132000.0,2.0,44.0,13,0,0,1,1.149
220000.0,2.0,63.0,4,1,1,1,1.025
55900.0,2.0,43.0,0,1,0,1,5.451
79000.0,0.5,33.0,4,0,0,1,0.54
175888.0,2.0,60.0,2,1,1,1,3.1
125000.0,2.0,50.0,1,1,1,1,8.919
110000.0,2.0,54.0,0,0,1,1,1.23
141000.0,1.5,47.0,3,1,1,1,0.563
55000.0,1.5,31.0,0,1,0,1,0.563
400000.0,2.0,176.0,0,0,1,1,1.83
85000.0,3.5,93.0,4,1,1,1,0.0
175000.0,3.5,181.0,4,0,1,1,0.0
50000.0,2.5,52.0,4,0,1,1,27.835
84000.0,4.0,79.0,3,0,1,1,26.956
65000.0,2.0,45.0,3,1,0,0,3.806
105000.0,5.0,143.0,4,0,0,1,27.331
86000.0,3.0,73.0,7,1,1,1,0.0
